y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
7.540407156076496,40.0404071560765,57.89038884894622,1.728039258584817,0.05956108651677245,4.5533772845408045,777.0,0.021790738021451,41,0
7.634834834834835,40.03123123123123,55.75833809642152,1.7313571548347837,0.048040082836583224,4.26978264702327,774.0,0.020663608149217482,42,0
7.385454545454545,40.01482517482518,58.482973888426486,1.7661146166545474,0.04687060569755797,4.17151282281084,785.0,0.019322525424646065,43,0
7.606165460836741,40.04152249134948,56.375697355063224,1.7109458320292925,0.07558040491718322,4.522114761101328,770.0,0.0232184656749419,44,0
7.685446009389672,39.980668323667494,58.56966065610944,1.7758233987198835,0.041216577286953285,4.124623989866862,784.0,0.019519660563640902,45,0
7.382480485689506,40.05174906042209,58.63276210904773,1.7402933628342852,0.06570531608277533,4.322449938654863,780.0,0.020772257018770016,46,0
7.4041791044776115,40.27850746268657,58.3041144600896,1.7491149147710754,0.09806095814777849,4.4380743842754775,780.0,0.022339879475904555,47,0
7.6099460754943085,40.116536848412224,58.4931770326463,1.7352476715805107,0.051285476486757624,4.468472181942722,781.0,0.021332811971763146,48,0
7.3326265571163525,40.06599522926054,60.52786187394754,1.7879948331737807,0.07215607469812517,4.09080434080483,788.0,0.01894777711910606,49,0
7.37809974923377,39.942602396210646,54.26468116451342,1.7710246415163675,0.05950849142772479,3.855529032307306,771.0,0.022130566524165125,50,0
7.672764827382709,39.99645913248746,58.764889016075315,1.7371540914848926,0.05982626000356451,4.404332195362387,781.0,0.02090534058178116,51,0
7.5951134380453755,40.63612565445026,54.59887038882995,1.7612763101903393,0.11196046011342736,4.04965443547168,771.0,0.02316456816927642,52,0
7.363137015563015,40.422642660970396,57.43180754656815,1.736801222483594,0.10465286832713246,4.469060398039328,774.0,0.02180154292969437,53,0
7.6617977528089884,40.6311797752809,53.02096290238313,1.7853177729921914,0.14160094126629152,3.797849870816769,767.0,0.021527791882770687,54,0
7.6902927580893685,40.666872110939906,56.318138057009946,1.728934404670939,0.12194067989666962,4.425616395851321,777.0,0.020671621656675118,55,0
7.674026728646136,40.601975595583966,55.798503036071445,1.7609951758301101,0.11256371969768336,4.133822857117437,771.0,0.020908341437686367,56,0
7.6167520337451045,41.03585417294366,58.08483511047908,1.7247293039894032,0.07669046132625751,4.462679407403485,782.0,0.020195719749676683,57,0
7.6664624808575805,40.70260336906585,54.36676706165948,1.7280675501515201,0.07739871321027653,4.246102787357785,770.0,0.022365771412807406,58,0
7.37635989414878,40.60129373713614,55.07124340263699,1.7772120861553673,0.05767355678311928,4.129128805549083,773.0,0.02166547158658427,59,0
55.08731808731809,33.98613998613999,27.83699484069253,1.6852052812393035,0.03667460932640604,2.29563574916314,690.0,0.03963062959917452,0,1
55.18365817091454,33.958770614692654,25.53387863663011,1.6253243246871654,0.09385784256541715,2.2203372727504442,676.0,0.04546439534762332,1,1
55.08373042886317,34.06058543226685,25.50947757027171,1.6117336939892917,0.07637704351359056,2.257475891174488,680.0,0.04366346595670891,2,1
55.07874015748031,33.9748031496063,23.497283353038245,1.7201904307692901,0.02676174287970625,1.7206672061673676,675.0,0.04815495392693532,3,1
55.15748031496063,34.03579098067287,25.35938934236885,1.672977790832403,0.06356075456128943,2.051260555252455,676.0,0.04729322026257742,4,1
55.07462686567164,33.86372485399092,26.137980570980464,1.5783660712583174,0.05025912442759215,2.391599779693865,685.0,0.04115254175976117,5,1
55.09511051574012,33.8171466845278,27.288851102341994,1.6682287834541991,0.05710514923611817,2.1750658279830524,684.0,0.04210795420947944,6,1
55.14154281670205,33.897381457891015,24.814531932441746,1.6560169303489216,0.1066711027154832,2.019583278294976,678.0,0.05046846095916567,7,1
54.916503587736464,33.9262883235486,26.448484503184154,1.6558028187437315,0.021780525291444388,2.139342516891608,685.0,0.03966414657778774,8,1
55.15209359605911,33.97721674876847,26.84551391548968,1.6642429009905786,0.008743793524925181,2.2481464855336184,682.0,0.04329202097334765,10,2
55.1019656019656,33.187346437346434,25.46408312641586,1.6829466962175548,0.036669226641164926,2.0333727312248535,682.0,0.04351434571206375,12,3
53.038770053475936,13.92379679144385,28.85942084662233,1.7428233287055273,0.10357497030194134,2.1027251820065738,683.0,0.042605672601599066,0,4
53.028905289052894,13.82779827798278,31.123003495622605,1.7340026146608534,0.07302136633638243,2.296900626983218,687.0,0.040324387492410615,1,4
52.8246712586099,14.067000626174076,27.732223063120436,1.7713718685827977,0.11710056270426807,1.9449023062426356,684.0,0.041803960163833725,2,4
53.129911280101396,14.032319391634982,29.195837111097916,1.7743418423133774,0.03996913922357528,2.035197770735596,687.0,0.042111554404432545,3,4
53.116883116883116,14.074504442925495,26.557470728622498,1.6675094702038162,0.08266593391216297,2.160177044911878,679.0,0.04568337268569531,4,4
52.89413875598086,14.12200956937799,28.359963345022283,1.6966403616401478,0.0635538261585254,2.2050210734766127,679.0,0.04392455332047846,5,4
52.94571252313387,12.926588525601481,29.62841770723133,1.7163078171277635,0.04286860127690036,2.28473301258724,685.0,0.0416659676425855,6,4
52.91801162040026,12.979341510652034,27.20290867894711,1.7446774171360242,0.11697716616898056,2.03714487201928,681.0,0.04876700380501588,7,4
53.05032182562902,13.95962551199532,29.484970656191596,1.7760845424503175,0.011155325179309138,2.0530787057266235,681.0,0.04138781136545952,8,4
52.48581560283688,14.004728132387706,28.371912118911986,1.759808715158551,0.029815518252077098,2.1966433141710815,679.0,0.042481089014136504,9,4
52.957926829268295,14.010975609756098,27.110001737317166,1.7081226322572007,0.07565559341516198,2.082841596891441,677.0,0.045785389865260435,10,4
53.055338541666664,13.041666666666666,27.373260974558885,1.6303996825931977,0.15177703831726885,2.3702107484481325,676.0,0.0484901529308871,11,4
53.018949648077964,12.931781266919328,28.88953411209465,1.636911799158448,0.07815820054269537,2.4869712635750134,678.0,0.045506974711263234,12,4
52.96381182147165,13.930036188178528,29.630938616119156,1.7658467420832236,0.07918731412850194,2.0730934134317383,684.0,0.045415195821169714,13,4
53.04655493482309,13.00869025450031,27.805869043292418,1.741343759326116,0.1423643611523744,2.0539406680023573,681.0,0.0427413734675084,14,4
53.04128440366973,13.225917431192661,28.50462397290862,1.7287371431457539,0.07477746938349664,2.092082493424486,678.0,0.04704783640125721,15,4
53.054131054131055,13.052421652421653,30.485241145139806,1.685703248378979,0.12379584935715204,2.414500580726173,685.0,0.041786229505504764,16,4
53.00457927876359,12.970234688036633,29.07502545692278,1.7578021349786632,0.04517354858243313,2.04706819187264,689.0,0.03967455730494178,17,4
53.14236509758898,12.945464982778415,29.353411114107463,1.7102043975839554,0.09769294468365415,2.2916555175192967,684.0,0.041569475845522,18,4
53.15623136553369,12.853905784138343,30.184410229906824,1.7866195848156232,0.06615378384512613,2.051891929761108,687.0,0.04150840395646084,19,4
53.07163657542225,13.111822947000583,26.30652834972931,1.6860453673553482,0.1363959286180674,2.114327846396415,676.0,0.04575370736864032,20,4
52.951384199864954,13.021607022282241,26.514662081379853,1.734972129947568,0.06470164112030093,1.9335472685948847,678.0,0.04364769559400662,21,4
52.98259788688627,13.004350528278433,29.4160894860061,1.7370671009243528,0.1075692959979493,2.212148432446699,685.0,0.04337571383806401,22,4
52.98735019973369,12.956058588548602,27.2598897152575,1.668817963551658,0.08307750973533297,2.286781693823199,683.0,0.04179236265318776,23,4
53.13666072489602,12.88116458704694,31.227455617962505,1.765854251032144,0.1167425464564968,2.2451111882195267,691.0,0.04006503949979178,24,4
52.941601444912706,12.998795906080675,29.465138159379833,1.6592651224377104,0.08667546324883285,2.483515558286079,685.0,0.04019501328522514,25,4
53.12706480304956,13.175984752223634,27.901657974811794,1.75735882452032,0.0876156141424216,1.9853784581822878,681.0,0.04326769758920088,26,4
52.9676511954993,13.09704641350211,27.00521088088236,1.7046309060965927,0.07879027504277392,2.0700196807427407,682.0,0.04376169861396875,27,4
52.99469964664311,13.074793875147233,30.086164883835174,1.7204513610526566,0.0846003727403994,2.250260859980605,687.0,0.04087830648490928,28,4
53.045180722891565,13.034939759036146,26.88682412172311,1.7038227748779422,0.05881045602514593,2.1055946601349422,678.0,0.048488442847494984,29,4
52.960897067280044,13.109833237492811,29.55229110528552,1.6910616419015463,0.05475869473831912,2.3281563435446326,683.0,0.04383227793129595,30,4
52.91299019607843,12.876838235294118,26.890150895956708,1.6116533344948085,0.10435336330408473,2.389137181319683,680.0,0.04432339786928308,31,4
52.95631067961165,12.842233009708739,29.18188792103038,1.7536369973419819,0.14739786081874476,2.0717723827430548,685.0,0.0422395935844082,32,4
53.0,12.958123953098827,29.190727088209453,1.7362364555533345,0.0893941021926391,2.1840074985036666,686.0,0.04352515703379349,33,4
52.839976204640095,12.914931588340274,27.719657270286866,1.674244126998099,0.07530025623883485,2.2756173130872024,681.0,0.044710158116326865,34,4
52.99602498580352,13.123793299261783,29.147656320891272,1.7545268779895433,0.04615253526494663,2.0027634382895196,682.0,0.043070703572840235,35,4
54.0011396011396,12.996011396011395,30.027068424505465,1.7803933750159175,0.10556523166023422,2.0360234430291455,691.0,0.037376658524037785,36,4
53.91346153846154,13.070701357466064,31.510095253492317,1.6712230327934587,0.11693010097178878,2.584255549635965,688.0,0.042168111051606096,37,4
53.91178052716514,13.06347498655191,29.51641271678003,1.7137861409939505,0.12279887226268592,2.3022484367579907,685.0,0.043432215444764145,38,4
54.22149122807018,12.90405701754386,28.51462132987194,1.7172690988586317,0.08751345617973309,2.1573562190363638,681.0,0.04659239831943023,39,4
54.03671596124426,13.01682814890362,30.09042736130689,1.7163758172224246,0.09750697230105752,2.3170089401108314,687.0,0.043835906593927575,40,4
53.92076677316294,12.972523961661341,27.945237060024937,1.7272482686254598,0.05621871001738607,2.0713402549283657,677.0,0.047155481106278464,41,4
54.025331030512376,12.969487622337363,29.084754736782035,1.6954339438373727,0.07886275447728233,2.2102404290473396,684.0,0.040191539323391694,42,4
53.910278250993755,13.00908574673481,28.807976788117212,1.7243290344265785,0.07628064854721636,2.15937134357267,683.0,0.040244854201217845,43,4
54.23380629241209,12.967921036397286,28.74646285390295,1.7198984231802728,0.12700719207877442,2.1812553553547582,682.0,0.04589908413491542,44,4
53.94493392070485,12.94988986784141,29.373792806267534,1.6756549117464228,0.13140578738602404,2.393899413726649,680.0,0.04163421072371682,45,4
54.055616740088105,12.841409691629956,30.78262387685189,1.7274347562221866,0.0920556700573553,2.339208202095573,689.0,0.039913410428752995,46,4
54.06791277258567,12.979439252336448,27.933762301028004,1.7379760492203427,0.13395712802152532,2.071101379328556,684.0,0.04609306195658107,47,4
54.15597920277296,12.95205083766609,30.33304057624648,1.807456153539297,0.0914078509769617,1.997669916633217,688.0,0.041816232684011884,48,4
54.087025316455694,12.916666666666666,30.416333451631207,1.7358530047237406,0.0828948406487034,2.2619741649156118,687.0,0.03836824356437535,49,4
53.97216494845361,13.057731958762886,29.332260088926173,1.686514125913927,0.10608283445456768,2.2830779759937383,678.0,0.04563177854374699,50,4
53.85221078134464,12.97153240460327,28.628159269855516,1.7718096707570623,0.07901224596158021,2.0287671923519657,685.0,0.042185916076250024,51,4
54.22159090909091,12.976136363636364,27.950556103647674,1.691892431568863,0.086108794389993,2.1915776944905563,678.0,0.04838158647290944,52,4
53.949561403508774,13.006030701754387,31.96692614126955,1.6798274243024478,0.055868924632835194,2.593807603567924,692.0,0.03940810284060949,53,4
53.77878950187466,13.026780931976432,27.806218465940816,1.6929546184460575,0.08819874844816246,2.1446681623435873,678.0,0.04300909627625566,54,4
54.19142125480154,13.013444302176696,27.10906984439123,1.6927956102947086,0.09226509204676935,2.117353726642593,676.0,0.044821222418761957,55,4
53.9496100779844,12.915416916616676,27.023853736528498,1.7835817242970815,0.06221551941616681,1.848061983181913,681.0,0.04122661695230142,56,4
54.050431320504316,12.975447909754479,26.37356026257667,1.6842689150986603,0.07027210964720498,2.1350858341302947,674.0,0.046051438264348384,57,4
54.11388101983003,13.0,29.389691841907805,1.6819319796400738,0.08922066987515573,2.3145423036969883,682.0,0.043920775273105075,58,4
54.13945578231292,12.879818594104307,28.563855737210126,1.7619047619047619,0.13424704501871096,2.024082747818178,680.0,0.04415608992576822,59,4
49.779694757796946,26.986728599867284,29.071622470494553,1.7056057308448835,0.012354961896753594,2.199180465584857,684.0,0.0421536095583994,0,5
50.08237677245105,27.080351114112087,28.347581904684553,1.7246279775765665,0.08959301923625898,2.1437739185176703,685.0,0.04117067446462475,1,5
50.055624227441285,27.207663782447465,28.096892245540932,1.6890544161649672,0.08527917399996972,2.2053802936858458,684.0,0.041803960163833725,2,5
50.00064391500322,27.035415325177077,28.733292163203462,1.6331245951658067,0.13657980100020067,2.4237355269669374,680.0,0.04543796620292268,3,5
49.97902097902098,27.052129688493324,28.554273039045242,1.6749529127747784,0.07244847072100294,2.3053990311244412,681.0,0.04466967739608258,4,5
49.985915492957744,26.895284751990204,27.698457022979298,1.6856441508535533,0.03740040578216012,2.2050210734766127,682.0,0.04249338821677019,5,5
49.99111414900889,26.755297334244702,26.740515179321058,1.7185808575817665,0.11740875526291558,2.028842915177469,678.0,0.044970177069035555,6,5
50.002481389578165,27.050868486352357,28.30928908357827,1.706068572826457,0.08149169281884919,2.2127608092623214,682.0,0.048225062194220805,7,5
50.0644578313253,26.892168674698794,28.63958530677475,1.6937162391602616,0.13858423964624175,2.3118701392215764,679.0,0.042307069850291715,8,5
49.86046511627907,26.920095408467503,28.12038807530461,1.7093520167692653,0.08371011865948003,2.1295702358757813,683.0,0.04067237313618922,9,5
49.9808362369338,26.984901277584203,28.465501824183022,1.7136806907566653,0.03685853429019893,2.1489635523483117,683.0,0.0428255840623881,10,5
49.85491905354919,27.828144458281443,28.620740315847375,1.7614595442494265,0.046284495951322335,1.9603246791676283,688.0,0.0424794119147811,11,5
49.9088,26.8352,29.32749131574308,1.76574818891785,0.10958771161780782,2.0020900738213943,688.0,0.04083243091343667,12,5
49.98346560846561,27.90674603174603,27.021700354386105,1.635016948927571,0.10739809063798181,2.251808362865509,687.0,0.04398106744655031,13,5
49.74463519313305,27.8519313304721,24.129487847624333,1.679208887920257,0.07846510394602361,1.9676406399350315,680.0,0.04321513159363464,14,5
49.87359198998748,27.82290362953692,26.118342378846318,1.648566715443778,0.09864958317008092,2.1901488603037587,683.0,0.04446718375588309,15,5
49.966646452395395,27.819890842935113,28.64396732098891,1.6548805009448626,0.07446938581675647,2.397130072951164,689.0,0.04009130310144093,16,5
50.81129807692308,26.567307692307693,27.693670498179454,1.7789501009130249,0.07754382103000634,2.030425361044407,681.0,0.043164834226841725,17,5
51.031687995124926,27.01157830591103,27.651519884185046,1.6506235779916074,0.06170078340501129,2.2916555175192967,683.0,0.04201341981243013,18,5
50.82747997535428,26.91558841651263,29.212461421072614,1.6054052259843903,0.05417511325253945,2.681858750301799,683.0,0.04331029735769995,19,5
51.003139717425434,26.976975405546835,29.27884430770688,1.750233594337112,0.04066874745407235,2.0683641975617104,686.0,0.040982159075406206,20,5
51.010618363522795,26.831355402873204,28.66304793537417,1.7688045628365943,0.01349414691816374,2.005160130394695,687.0,0.03962073253338472,21,5
51.09917920656635,27.986320109439124,26.72860337386011,1.6426680775898383,0.15760303558742536,2.2304306508966714,684.0,0.04384371490655555,22,5
50.94577553593947,28.078184110970994,28.784410844472966,1.6203311043635402,0.09098013000194224,2.468272304444088,687.0,0.040073202231702985,23,5
48.034838709677416,57.98,29.90113790926779,1.7142665129493007,0.06031353062233175,2.2763446924474833,686.0,0.04127766484739446,0,6
48.00554187192118,57.922413793103445,31.08472181850622,1.706803251667127,0.11561018946353863,2.411745658332379,692.0,0.03835344452955089,1,6
48.02137608550434,58.11356045424182,25.99570314683237,1.7101215448215348,0.07946907995531052,2.0143631028941584,677.0,0.04517040382670533,2,6
48.076117318435756,58.022346368715084,26.494574615394306,1.699285094503637,0.12246958574451651,2.0536995686513744,678.0,0.04648712044585032,3,6
47.975964225824484,56.92621576299609,32.47526666678445,1.6719498897281218,0.1114392855571367,2.6866067449324196,690.0,0.04061421951960137,4,6
47.937639198218264,56.89977728285078,30.463214215107666,1.7333361886790484,0.05141164292541113,2.188059372911408,685.0,0.04115254175976117,5,6
47.85245901639344,56.93967213114754,27.87374275356433,1.601433783812002,0.11257529300118699,2.5406231099970107,677.0,0.04548547786740031,6,6
47.99338942307692,58.02824519230769,29.222491957242084,1.7362093989271792,0.11501613287160718,2.1073912469164964,683.0,0.0476950332579733,7,6
48.12903225806451,57.90200852099817,28.346288348813804,1.688275418652722,0.036141712401779956,2.225606328056592,681.0,0.04138781136545952,8,6
47.92099056603774,58.06780660377358,28.438985197207284,1.680738550599616,0.07063848794199794,2.2134115837449064,682.0,0.041109957450218955,9,6
48.081542699724515,56.99779614325069,30.002837288555277,1.7110884522607401,0.08680933036792252,2.2646769743978363,684.0,0.04236909098411482,10,6
47.985837438423644,56.99445812807882,28.941520717892985,1.757811559249885,0.08769453596602457,2.0850726132964774,681.0,0.045790466365822124,11,6
48.04031830238727,57.07267904509284,29.48390460276038,1.7750107408051015,0.1492580383233713,2.0333727312248535,687.0,0.04125622092112726,12,6
47.84615384615385,57.20472440944882,29.50583815151552,1.7234619280869283,0.05682392296034283,2.1981938780353776,684.0,0.045415195821169714,13,6
47.88426527958387,57.18855656697009,26.54588863350946,1.707856853635501,0.16397035022008336,2.122980690456218,678.0,0.044194869819692686,14,6
48.20327498588368,57.96781479390175,28.94592262386535,1.767866767593532,0.10275167580198129,2.0593937044647284,682.0,0.04496041456804018,15,6
48.076241134751776,58.02541371158392,29.390899155314273,1.7207535871824933,0.08048456190976969,2.1713134718760547,685.0,0.041786229505504764,16,6
47.99076212471132,57.03406466512702,28.825382994499286,1.7805401780457255,0.058844128003127855,2.013782530216174,681.0,0.043164834226841725,17,6
48.08902575587906,56.913213885778276,30.094829075657824,1.7203739274262364,0.1189301812091467,2.3253563339534042,685.0,0.04113481583919035,18,6
47.994824611845885,57.83151236342726,31.300351454864618,1.7155380293962512,0.08738854353947484,2.393873918054626,692.0,0.0394564574601537,19,6
47.93019296254256,57.81328036322361,26.99598308224988,1.6862265026941652,0.08397792067178206,2.144970278952885,674.0,0.046844528022185396,20,6
47.94895287958115,58.03534031413613,27.356113207527628,1.7023236352592606,0.09999507047807343,2.112579423094411,677.0,0.04414624291199659,21,6
48.0852764823451,57.76815456362425,27.441609893409048,1.6751505147802552,0.059285404530118865,2.2487128693466443,680.0,0.04582126396310121,22,6
48.00061690314621,57.949413942011105,29.419627981646077,1.663744096015528,0.058498403110745646,2.43197418231991,682.0,0.04224545039173017,23,6
48.081130915795946,57.03380454824831,30.188395894489005,1.7327603736812187,0.09184362613446721,2.1337833607045087,690.0,0.04046729345400614,24,6
47.964978111319574,57.02876797998749,28.365295554996,1.7056723964327003,0.13785223384840783,2.21742460561257,681.0,0.04194805998576405,25,6
48.10874704491726,57.882387706855795,29.99339599325385,1.7653414004229553,0.09152252662191987,2.0740114250654256,687.0,0.04058768342948175,26,6
48.033266799733866,56.99467731204258,28.543482386755404,1.747919588413099,0.06619826092792243,2.013046662006702,679.0,0.04525082672592313,27,6
47.87865022712524,58.03114860480208,27.304346340394584,1.7029576897053758,0.10577597056655978,2.1085121443912755,682.0,0.04310848813877296,28,6
48.032112676056336,57.93859154929577,28.749465551842484,1.6035172607844927,0.07520339063591619,2.542910474162969,679.0,0.04792283160239404,29,6
47.81666666666667,57.016666666666666,28.5496544317882,1.6903085094570331,0.05919937753925047,2.277174817773582,682.0,0.044310166714922807,30,6
48.01437258153676,57.07960199004975,29.806545937981426,1.748726141436849,0.09387786634996695,2.1419850591141985,685.0,0.0419852931345884,31,6
48.005415162454874,57.10950661853189,29.429792308709036,1.7532846945709093,0.07321036210148235,2.1603096640568604,684.0,0.04269249333168584,32,6
47.930406852248396,57.014989293361886,30.44571647167798,1.7925016313803095,0.04191196066080226,2.021021864286975,689.0,0.042180391376099864,33,6
48.0639713408393,57.0460593654043,32.22142195487242,1.7324939573286087,0.09764467760124915,2.374557196264907,690.0,0.0406373468143474,34,6
48.11694809255785,57.06003752345216,26.46627056053671,1.7755549476452614,0.05985388266887325,1.8041422708558483,679.0,0.04452784733378165,35,6
48.10149942329873,56.856978085351784,29.667770169853263,1.7367059726749368,0.06742433810017978,2.172898968610937,681.0,0.04143860353950094,36,6
47.97390272835113,56.908066429418746,30.048654184043013,1.8141724909194867,0.07001168514649601,1.9070023711106776,688.0,0.042168111051606096,37,6
47.97490656700481,56.94927923117992,29.73869877274287,1.7300460292183255,0.043421611122424764,2.159350257924736,686.0,0.04297130746937033,38,6
48.03102746693794,57.00508646998983,30.734509613228198,1.750308794148289,0.13819921560067358,2.3136863798361005,689.0,0.04276279137177008,39,6
47.954597048808175,56.970488081725314,27.036885777982018,1.7059686900398088,0.10245417864106127,2.1328757793073216,675.0,0.05018499823332598,40,6
47.984403119376125,56.96820635872825,29.766587973841258,1.6229828050114787,0.07757643514638288,2.589175318660457,681.0,0.04505757367572623,41,6
47.921354451119605,57.15456034953577,30.658713830194536,1.7031150180212442,0.09409355744487986,2.360938640118749,689.0,0.038186655567506535,42,6
47.88004750593824,57.02256532066508,27.54834350436649,1.8055733194408041,0.1095698397013192,1.8158349934588363,679.0,0.042029534950844036,43,6
48.03744239631337,57.04665898617512,30.785847942242768,1.7643421510031583,0.0867424927362359,2.1103202218472865,688.0,0.04303298365187005,44,6
47.96712158808933,57.017990074441684,26.074093614374046,1.6929279260438574,0.07771432193487324,2.070399492952778,672.0,0.04560898934103066,45,6
48.115697310819264,56.11882426516573,27.104303732976966,1.6747770146441847,0.07440257581301155,2.1527495772908534,677.0,0.045434286267581364,46,6
48.0921052631579,55.98370927318296,27.777124381582986,1.653772174761396,0.03667375557215947,2.3147603651319155,679.0,0.048795261396096655,47,6
48.12597014925373,57.02805970149254,29.351729038251214,1.6882385061748069,0.026637525258064076,2.242997801132033,679.0,0.04609988030901447,48,6
47.97472353870458,56.88098999473407,30.464460561523026,1.675961443904184,0.1315499239093543,2.5026097143747195,687.0,0.03836824356437535,49,6
48.063876651982376,56.97852422907489,27.457414598706148,1.6647749910799088,0.1754446604579745,2.3284371410797062,680.0,0.044612939417748174,50,6
47.99557522123894,56.06510745891277,27.431706823083843,1.6951630451623065,0.08468756952362134,2.167486316615348,678.0,0.04556823987956404,51,6
